Name_ALMACAL,RA_ALMACAL,Dec_ALMACAL,Redshift,Spectrum,Provenance,Confidence,Name_IAU,RA_Optical,Dec_Optical,W1_mag,W2_mag,W3_mag,Separation
J2308-4557,347.2201529,-45.96560863,0.3129,TRUE,This work,4,LQAC 347-045 002,347.22004,-45.96556,,,,0.36
J0058-3234,14.50929295,-32.57243059,,TRUE,This work,7,PKS 0055-328,14.50929,-32.57243,12.541,11.579,9,0
J2309-3059,347.3097142,-30.986829,1.38,TRUE,2003A&A...399..469H,4,CRATES J230914.33-30,347.30971,-30.98683,,,,0
J1625-2527,246.4453818,-25.46064636,0.786,TRUE,1994MNRAS.269..998d,4,PKS 1622-253,246.44538,-25.46065,12.479,11.393,8.472,0.06
J2321+2732,350.499426,27.54623438,1.2551,TRUE,SDSS,4,4C +27.50,350.49943,27.54623,,,,0
J2304+2331,346.1518184,23.51878086,1.24419,TRUE,SDSS,4,B2 2302+23,346.15182,23.51878,14.719,13.222,10.379,0.06
J0412+1856,63.1914341,18.9436324,,FALSE,,0,WISEA J041245.91+185,63.19143,18.94363,17.459,16.194,11.254,0
J0909+0121,137.2920483,1.359893806,1.02422,TRUE,SDSS,4,WISEA J090910.08+012,137.292,1.35986,12.274,11.187,8.825,0.06
J2329-4730,352.3237681,-47.50530965,1.304,TRUE,6dF:g2329177-473019,3,[HB89] 2326-477 ABS0,352.32371,-47.5053,,,,0
J1107-6820,166.8028963,-68.34742428,0.588,FALSE,1984ApJ...286..498J,3,[HB89] 1105-680,166.80289,-68.34742,13.183,12.091,8.994,0.06
J0025-4803,6.440924654,-48.0653065,,FALSE,,0,WISEA J002545.81-480,6.44096,-48.06533,14.338,13.314,10.039,0.12
J2335-0131,353.8350501,-1.519330925,1.189,TRUE,SDSS,4,CRATES J2335-0131 NE,353.83504,-1.51933,,,,0
J1424-6807,216.2314891,-68.13280404,,FALSE,,0,PKS 1420-679,216.23149,-68.1328,14.066,12.868,10.215,0
J1246-2547,191.6950085,-25.7970247,0.633,TRUE,2012RMxAA..48....9T,4,[HB89] 1244-255,191.69501,-25.79702,12.386,11.234,8.205,0.06
J0541-0211,85.34040112,-2.185662922,,FALSE,,0,WISEA J054121.68-021,85.34046,-2.18581,13.923,12.794,10.754,0.54
J0058-5219,14.73291719,-52.32439847,,TRUE,2003A&A...399..469H,7,PKS 0056-525,14.73279,-52.32417,16.036,15.102,12.451,0.9
J2057-0719,314.3376912,-7.327676406,,FALSE,,0,WISEA J205721.04-071,314.33767,-7.32769,15.188,14.096,11.375,0.12
J0912+2205,138.1032693,22.08506874,0.993114,TRUE,SDSS,4,WISEA J091224.78+220,138.10327,22.08507,15.227,14.095,11.16,0
J0416-1851,64.15226856,-18.8523167,1.536,TRUE,1978MNRAS.185..149H,3,[HB89] 0414-189,64.15227,-18.85232,14.011,12.783,10.377,0
J0030-4224,7.572885862,-42.4129115,0.491,TRUE,2017MNRAS.472..273C,4,[HB89] 0027-426,7.57327,-42.41278,13.315,12.151,9.287,1.08
J2354-1513,358.6258132,-15.21978137,2.675,FALSE,2008ApJS..175...97H,3,[HB89] 2351-154 ABS0,358.62568,-15.21971,,,,0
J0209-0438,32.37819459,-4.640596089,1.13,TRUE,SDSS,4,WISEA J020930.76-043,32.37821,-4.64058,13.43,12.192,9.099,0.06
J2357-1125,359.3799899,-11.427549,0.96,FALSE,1988ApJ...327..561W,3,2MASS J23573117-1125,359.37988,-11.42757,,,,0
J2358-1020,359.5453433,-10.33572538,1.635,TRUE,SDSS,4,CRATES J2358-1020 NE,359.54533,-10.33572,,,,0
J1829-5813,277.3016765,-58.23198942,1.52,TRUE,SSO_07,4,PKS 1824-582,277.30168,-58.23199,15.053,13.687,10.301,0
J1108+0811,167.156245,8.183773333,1.1249,TRUE,SDSS,4,WISEA J110837.48+081,167.15625,8.18377,16.527,15.399,,0
J2359-3133,359.8978814,-31.56217349,,FALSE,,0,[HB89] 2357-318,359.89788,-31.56217,,,,0
J0540-5418,85.1910341,-54.3061376,1.185,FALSE,2008ApJS..175...97H,3,PKS 0539-543,85.19096,-54.30594,13.365,12.264,9.235,0.72
J1248-0632,192.0957318,-6.536060542,0.761,TRUE,DESI,4,WISEA J124822.96-063,192.09573,-6.53606,15.182,14.176,10.937,0
J0058-5659,14.69408825,-56.98651954,0.018,FALSE,1995AJ....110..880J,2,PKS 0056-572,14.69409,-56.98652,13.471,12.457,9.35,0
J0418+3801,64.58865515,38.02661117,0.049,TRUE,2009A&A...495.1033B,4,3C 111,64.58866,38.02661,9.897,8.996,6.628,0.06
J0209+1352,32.39999303,13.86687553,,FALSE,,0,WISEA J020936.00+135,32.39999,13.86688,14.707,13.659,10.974,0
J0058+0620,14.6408524,6.335020353,0.593094,TRUE,SDSS,4,WISEA J005833.80+062,14.64085,6.33502,13.891,12.834,9.82,0
J0156+3914,29.13087558,39.24192317,0.446,FALSE,2021AJ....161..196P,2,WISEA J015631.41+391,29.13088,39.24192,13.219,12.015,10.101,0.06
J1829+3957,277.4855008,39.95963985,,FALSE,,0,WISEA J182956.52+395,277.4855,39.95964,17.015,15.11,11.8,0
J0028+2000,7.124243692,20.0074289,1.552,TRUE,SDSS,4,WISEA J002829.81+200,7.12424,20.00743,15.267,14.136,11.393,0.06
J1248-4559,192.1187298,-45.99643885,1.02,TRUE,SSO_07,4,WISEA J124828.49-455,192.11873,-45.99644,13.276,12.089,9.514,0.06
J1425+1424,216.4542417,14.41580606,0.78,FALSE,1989QSO...M...0000H,3,[HB89] 1423+146,216.45424,14.41581,14.132,13.043,10.049,0
J0542-0913,85.73282292,-9.225279472,,FALSE,,0,WISEA J054255.87-091,85.73282,-9.22528,13.823,12.508,9.928,0.06
J0422-0643,65.54498102,-6.729258358,0.24147,TRUE,This work,4,WISEA J042210.79-064,65.54498,-6.72926,12.65,11.671,8.81,0
J0916+3854,139.2037691,38.9078184,1.26766,TRUE,SDSS,4,4C +38.28,139.20377,38.90782,14.776,13.66,10.502,0
J2308+2008,347.0484854,20.14505424,0.2495871,TRUE,SDSS,4,WISEA J230811.63+200,347.04849,20.14505,12.246,11.101,8.583,0.06
J0210-5101,32.69250178,-51.01719217,,TRUE,6dF:g0210462-510102,2,[HB89] 0208-512,32.6925,-51.01719,11.99,10.85,7.993,0
J1830+0619,277.5247494,6.321097767,0.745,TRUE,2012ApJ...748...49S,4,WISEA J183005.92+061,277.52475,6.3211,13.647,12.56,9.739,0.06
J1112+3446,168.1615381,34.7775304,1.95322,TRUE,SDSS,4,[HB89] 1109+350,168.16154,34.77753,14.151,12.947,9.561,0
J1252-6737,193.1800505,-67.62742974,,FALSE,,0,PKS 1249-673,193.17967,-67.62739,13.984,13.166,10.622,0.6
J1426-0215,216.7311839,-2.262300153,,FALSE,,0,WISEA J142655.52-021,216.73118,-2.26228,15.948,15.181,11.68,0.12
J0544+1118,86.21749908,11.31386819,,FALSE,,0,WISEA J054452.18+111,86.2175,11.31387,13.938,13.05,10.582,0.06
J2101+0341,315.411809,3.692033558,1.012,TRUE,1997MNRAS.284...85D,4,[HB89] 2059+034,315.41181,3.69203,14.241,13.121,9.962,0
J0422+0219,65.71756106,2.324147444,2.277,TRUE,2003A&A...399..469H,4,PKS 0420+022,65.71756,2.32415,15.518,14.318,11.13,0.06
J0918-0628,139.6664714,-6.474722836,,TRUE,DESI,7,WISEA J091839.94-062,139.6665,-6.47472,15.197,14.247,10.914,0.06
J0211+1051,32.80490579,10.85966634,,FALSE,,0,WISEA J021113.17+105,32.80491,10.85967,9.329,8.408,6.132,0
J1254-4424,193.7396375,-44.41572304,0.041,TRUE,6dF:g1254575-442457,4,PKS 1252-441,193.73964,-44.41572,10.91,10.838,9.355,0
J1427-3305,216.922338,-33.0920849,0.5124,TRUE,This work,4,PKS 1424-328,216.92234,-33.09208,12.422,11.282,8.303,0.06
J0547+1223,86.77615135,12.39617911,,FALSE,,0,WISEA J054706.23+122,86.77599,12.39633,14.756,13.893,10.745,0
J2105-4848,316.2548255,-48.81292326,1.041,TRUE,2011MNRAS.417.2651M,4,WISEA J210501.15-484,316.25479,-48.81292,13.834,12.687,9.801,0.06
J1608+1029,242.1925133,10.48549326,1.232,TRUE,SDSS,4,4C +10.45,242.19251,10.48549,13.172,12.104,8.633,0
J0919-5340,139.9334964,-53.66845731,,FALSE,,0,WISEA J091944.03-534,139.93358,-53.66808,12.227,11.006,8.198,1.38
J0422+3058,65.58843239,30.96936468,,FALSE,,0,B2 0419+30A,65.58843,30.96936,15.385,14.333,,0.06
J2315-5018,348.9347098,-50.31102909,0.807,TRUE,This work,4,PKS 2312-505,348.93458,-50.31108,12.704,11.644,8.639,0.36
J1832-2039,278.046027,-20.6633898,0.103,TRUE,2004ApJ...609..564S,4,WISEA J183211.04-203,278.04625,-20.66328,12.013,11.22,8.583,0.84
J1116+0829,169.0415558,8.489453539,0.486,TRUE,2001MNRAS.323..757L,2,WISEA J111609.96+082,169.04156,8.48945,14.993,14.065,11.27,0
J0037+1109,9.3585059,11.1641448,,FALSE,,0,WISEA J003725.98+110,9.35829,11.16414,15.324,14.305,11.75,0
J0102-7546,15.57775042,-75.78103611,1.017,TRUE,1983PASAu...5....2W,2,[HB89] 0100-760,15.57808,-75.78108,13.728,12.476,9.631,0.36
J1634-2058,248.6263489,-20.97387178,,FALSE,,0,WISEA J163430.29-205,248.62622,-20.97397,14.584,13.56,10.67,0.06
J1427-4206,216.9845732,-42.10539935,1.522,FALSE,1988ApJ...327..561W,3,[HB89] 1424-418,216.98457,-42.1054,11.353,10.235,7.273,0.06
J0547+2721,86.89228719,27.36578961,,FALSE,,0,B2 0544+27,86.89229,27.36579,15.8,15.166,11.443,0.06
J2106+2500,316.6656592,25.0159806,,FALSE,,0,WISEA J210639.76+250,316.66566,25.01598,14.553,13.413,10.111,0.06
J2316-4337,349.0879159,-43.62969888,,FALSE,,0,[HB89] 2313-439,349.08792,-43.6297,15.445,14.526,11.138,0
J1118-4634,169.6123236,-46.57083373,0.713,FALSE,1984ApJ...286..498J,3,[HB89] 1116-462,169.61232,-46.57083,12.827,11.625,8.619,0.06
J0103-6439,15.89059027,-64.65213477,0.163,FALSE,2008ApJS..175...97H,3,PKS 0101-649,15.8905,-64.65211,12.543,11.53,8.658,0.18
J1635+3808,248.8145541,38.13458347,1.81407,TRUE,SDSS,4,[HB89] 1633+382,248.81455,38.13458,12.682,11.514,8.538,0
J0549-5246,87.43252283,-52.77387844,0.444,TRUE,This work,4,WISEA J054943.81-524,87.43246,-52.77378,14.036,13.055,10.775,0.42
J1427+2348,216.7516324,23.80001042,0.604,TRUE,2017ApJ...837..144P,3,FBQS J142700.4+23480,216.75163,23.80001,10.099,9.273,7.035,0
J0103+1526,15.85834059,15.44018476,0.246141,TRUE,SDSS,4,WISEA J010326.00+152,15.85834,15.44019,13.243,12.698,10.725,0
J2109-4110,317.3882858,-41.17239039,1.058,FALSE,1988ApJ...327..561W,3,[HB89] 2106-413,317.38829,-41.17239,14.799,13.772,10.887,0
J0423+4150,65.98337416,41.83408691,0.3977,FALSE,2023AJ....165..139D,3,4C +41.11,65.98337,41.83409,13.296,12.229,9.345,0.06
J2316+1618,349.1654085,16.30187357,0.656,TRUE,DESI,4,[HB89] 2314+160,349.16541,16.30187,13.558,12.553,9.95,0
J1118+1234,169.738756,12.57825501,2.12528,TRUE,SDSS,4,[HB89] 1116+128,169.73876,12.57826,15.256,14.205,10.812,0
J0921-2618,140.3723077,-26.31205175,2.3,FALSE,1979ApJ...229...73W,3,[HB89] 0919-260,140.37231,-26.31205,14.476,13.496,10.312,0.06
J1636-4102,249.2307316,-41.03347648,,FALSE,,0,WISEA J163655.39-410,249.23025,-41.03353,13.853,13.4,,1.38
J1430+1043,217.5405783,10.72412833,1.70512,TRUE,SDSS,4,PKS 1427+109,217.54058,10.72413,15.668,14.41,11.145,0
J0550-5732,87.53991747,-57.54011013,2.001,TRUE,2008ApJS..175...97H,3,PKS 0549-575,87.53992,-57.54011,13.012,11.838,8.652,0
J1254+1141,193.6593984,11.68497085,0.872428,TRUE,SDSS,4,[HB89] 1252+119,193.6594,11.68497,12.905,11.704,8.97,0
J2109+3532,317.382828,35.54933269,0.2015,FALSE,2013ApJ...767...14P,3,B2 2107+35A,317.38283,35.54933,11.341,10.35,7.559,0.06
J2320+0513,350.1869025,5.230542383,0.621397,TRUE,SDSS,4,[HB89] 2318+049,350.1869,5.23054,14.062,12.98,9.823,0
J0424+0036,66.19517526,0.601758178,0.268,TRUE,2013ApJ...764..135,3,[HB89] 0422+004,66.19518,0.60176,11.067,10.095,7.501,0
J1120-1243,170.0503357,-12.72717454,,FALSE,,0,WISEA J112012.08-124,170.05034,-12.72717,14.878,13.737,10.768,0
J1834-5856,278.6144727,-58.94340896,,TRUE,2008arXiv0810.3563S,7,PKS 1830-589,278.61437,-58.94336,13.703,12.668,9.938,0.24
J0550+2326,87.69746213,23.44671581,,FALSE,,0,WISEA J055047.38+232,87.69746,23.44672,15.787,14.657,11.095,0.06
J1256-0547,194.0465274,-5.789312556,0.536,TRUE,1996ApJS..104...37M,4,WISEA J125611.15-054,194.04648,-5.78936,11.023,9.661,7.191,0
J2114+2832,318.7430568,28.5492213,2.345,FALSE,2005ApJ...626...95S,3,B2 2112+28B,318.74306,28.54922,15.754,14.767,11.602,0.06
J0425-5331,66.2678052,-53.53284979,,TRUE,This work,7,WISEA J042504.27-533,66.26763,-53.53279,12.184,11.215,8.623,0.42
J1121-0553,170.3546169,-5.899011092,1.297,TRUE,1997MNRAS.284...85D,3,PKS 1118-05,170.35462,-5.89901,14.654,13.492,10.056,0
J0104-2416,16.24252245,-24.27456815,1.747,TRUE,2012ApJ...748...49S,4,PKS 0102-245,16.24252,-24.27457,14.489,13.307,10.409,0
J0922-3959,140.6934094,-39.99307449,0.591,FALSE,1989QSO...M...0000H,3,[HB89] 0920-397,140.69341,-39.99307,12.856,11.801,9.134,0.06
J0641-0320,100.4630539,-3.346828578,,FALSE,,0,WISEA J064151.12-032,100.46305,-3.34683,14.372,12.977,10.368,0.06
J0552-4522,88.04183449,-45.37352115,0.801,TRUE,This work,4,WISEA J055210.04-452,88.04183,-45.37342,14.025,12.969,9.852,0.42
J1434+1952,218.6658057,19.86687104,1.382,FALSE,2008ApJS..175...97H,3,PKS 1432+200,218.66581,19.86687,15.159,13.974,11.256,0
J1257-3155,194.4960868,-31.92134769,1.924,FALSE,1984ApJ...286..498J,3,[HB89] 1255-316,194.49609,-31.92135,14.684,13.4,9.985,0.06
J2323-0317,350.8831406,-3.284728839,1.411,FALSE,1975MNRAS.173P..87B,3,[HB89] 2320-035 NED0,350.88314,-3.28473,13.294,12.13,8.848,0
J1641+2257,250.3551148,22.95112022,2.05894,TRUE,SDSS,4,WISEA J164125.22+225,250.35511,22.95112,15.558,14.456,10.973,0
J1122+1805,170.6237978,18.09065094,1.04094,TRUE,SDSS,4,[HB89] 1119+183,170.6238,18.09065,13.485,12.355,9.402,0
J0927-2034,141.9659347,-20.58089792,0.348,TRUE,6dF:g0927518-203452,4,[HB89] 0925-203,141.96593,-20.5809,12.073,11.035,8.11,0.06
J0106-2718,16.60867529,-27.30328479,2.487,FALSE,2001MNRAS.322L..29C,2,[HB89] 0104-275,16.60868,-27.30328,15.194,14.166,10.731,0
J1411+2134,212.9785926,21.57317699,2.107,FALSE,2012A&A...544A..34P,3,WISEA J141154.86+213,212.97859,21.57318,14.08,12.977,10.461,0
J0642+3509,100.7422484,35.15510527,0.269,FALSE,2005ApJ...626...95S,3,WISEA J064258.14+350,100.74225,35.1551,12.96,11.959,9.013,0.06
J1258-1800,194.6595905,-18.00086791,1.956,TRUE,2002A&A...386...97J,4,WISEA J125838.30-180,194.65942,-18.00092,14.744,13.755,10.761,0.66
J1837-7108,279.3696457,-71.14543186,1.356,FALSE,1984ApJ...286..498J,3,[HB89] 1831-711,279.36964,-71.14543,13.95,12.566,9.474,0
J0927+3902,141.7625581,39.03912551,0.696458,TRUE,SDSS,4,[HB89] 0923+392,141.76256,39.03913,12.53,11.284,8.529,0
J2323-0617,350.912974,-6.299788667,2.144,FALSE,2011AJ....142..165T,4,WISEA J232339.10-061,350.91292,-6.29971,16.621,15.363,11.841,0
J0426+2327,66.73222832,23.46100939,0.55,FALSE,2008ApJS..175...97H,3,WISEA J042655.71+232,66.73213,23.46116,14.853,14.081,,0.06
J1642+3948,250.7450415,39.81027608,0.593402,TRUE,SDSS,4,3C 345,250.74504,39.81028,11.87,10.69,7.554,0
J1617-5914,244.4248327,-59.2433312,,FALSE,,0,WISEA J161741.92-591,244.42468,-59.2434,13.568,12.478,9.729,0.42
J0106-4034,16.68794988,-40.57221118,0.584,FALSE,1988ApJ...327..561W,3,[HB89] 0104-408,16.68795,-40.57221,14.527,13.417,10.133,0
J1258-2219,194.7269949,-22.32531261,1.306,TRUE,1984Msngr..37....7D,4,[HB89] 1256-220,194.72699,-22.32531,13.4,12.194,9.03,0.06
J0552+1913,88.10785422,19.22785213,,FALSE,,0,WISEA J055225.88+191,88.10786,19.22785,13.914,12.822,10.856,0.06
J1438-3122,219.5449403,-31.37459037,1.287,FALSE,1982AJ.....87..763J,3,[HB89] 1435-311,219.54498,-31.37403,15.278,14.166,11.07,1.98
J2120+0533,320.1715929,5.562502442,0.537,TRUE,DESI,4,WISEA J212041.19+053,320.17159,5.5625,14.469,13.614,10.717,0.06
J2324-3714,351.0296326,-37.23957099,0.37,TRUE,1980ApJS...42..333O,3,[HB89] 2321-375,351.02963,-37.23957,14.883,13.656,10.509,0
J1124+2336,171.0112745,23.61274181,1.5547,TRUE,SDSS,4,WISEA J112402.70+233,171.01127,23.61274,14.425,13.233,10.013,0
J0107+1312,16.9415079,13.201442,0.760337,TRUE,SDSS,4,WISEA J010745.97+131,16.94151,13.20144,14.801,13.79,11.094,0.06
J0929-3801,142.4896164,-38.03004759,,FALSE,,0,WISEA J092957.50-380,142.48961,-38.0299,14.338,13.825,11.534,0.06
J0644+3914,101.22379,39.2465372,1.266,TRUE,1997MNRAS.290..380H,4,B2 0641+39,101.22379,39.24654,15.488,14.351,10.974,0.06
J1441-1523,220.4392386,-15.39340724,2.638,FALSE,2009A&A...495..691M,3,WISEA J144145.41-152,220.43933,-15.3935,15.228,14.161,10.885,0.48
J1259-2310,194.7852585,-23.17740397,0.481,TRUE,2005AJ....129..559S,4,WISEA J125908.45-231,194.78526,-23.1774,12.047,11.122,8.395,0
J2121-6111,320.2669758,-61.19017347,1.0168,TRUE,2011AJ....142..165T,4,WISEA J212104.07-611,320.26698,-61.19017,14.748,13.51,10.537,0
J2326+0112,351.606849,1.2024145,1.59961,TRUE,SDSS,4,WISEA J232625.64+011,351.60685,1.20241,15.563,14.516,11.853,0
J0427+0457,66.9482105,4.9523127,0.517,TRUE,2010ARep...54..908G,4,PKS 0425+048,66.94821,4.95231,13.993,12.899,9.828,0
J1125+2005,171.4947582,20.0984271,0.13297,TRUE,SDSS,4,4C +20.25,171.49476,20.09843,12.448,11.672,9.114,0
J0219+0120,34.77926876,1.349962853,1.63337,TRUE,SDSS,4,PKS 0216+011,34.77927,1.34996,15.114,13.912,10.991,0
J0930+0034,142.7177231,0.58303945,1.7696,TRUE,SDSS,4,[HB89] 0928+008,142.71772,0.58304,14.806,13.692,10.494,0
J1647+2705,251.8899932,27.09952602,0.282145,TRUE,SDSS,4,B2 1645+27,251.88999,27.09953,15.7,14.825,,0
J0648-1744,102.1187441,-17.73484465,1.232,FALSE,1989QSO...M...0000H,3,[HB89] 0646-176,102.11874,-17.73484,14.382,13.013,10.015,0.06
J0047+2435,11.9327974,24.58777611,0.619,TRUE,SDSS,4,B2 0045+24,11.9328,24.58778,14.993,14.135,11.194,0
J1445-1629,221.4724012,-16.48378309,,FALSE,,0,WISEA J144553.37-162,221.4724,-16.48378,14.269,13.139,10.103,0
